Time,FZ,C3,CZ,C4
1216101.4184621,305378.5625,312100.90625,318594.1875,300342.5625
1216101.4216439,305046.875,312261.84375,318348.84375,299794.125
1216101.4216893,304862.4375,312517.09375,318256.9375,299364.0
1216101.4235244,305101.15625,312534.96875,318476.0,299678.875
1216101.4266863,305425.15625,312287.40625,318705.21875,300306.78125
1216101.4267205,305375.71875,312098.3125,318594.09375,300345.6875
1216101.4283542,305049.8125,312263.625,318350.375,299799.125
1216101.4322491,304868.25,312521.84375,318260.875,299369.34375
1216101.4465309,305097.40625,312531.125,318472.21875,299675.5
1216101.4465775,305412.0,312274.8125,318693.59375,300294.4375
1216101.4486071,305358.46875,312082.5,318579.78125,300331.5625
1216101.4510097,305029.71875,312242.96875,318333.75,299781.0625
1216101.4602196,304855.0,312503.15625,318245.3125,299351.46875
1216101.4602659,305082.90625,312512.375,318451.21875,299651.25
1216101.4626969,305403.78125,312263.8125,318677.15625,300277.0
1216101.4627313,305360.875,312078.90625,318568.96875,300321.1875
1216101.4710619,305034.625,312240.03125,318321.75,299768.46875
1216101.475255,304846.59375,312490.28125,318221.625,299325.90625
1216101.4753014,305078.34375,312501.1875,318430.375,299627.28125
1216101.4771486,305400.21875,312255.59375,318651.3125,300251.0
1216101.4860193,305353.09375,312067.1875,318541.53125,300292.9375
1216101.4904139,305025.15625,312225.1875,318295.84375,299743.625
1216101.4904613,304845.4375,312477.21875,318201.15625,299304.4375
1216101.5010186,305095.875,312507.53125,318429.21875,299621.3125
1216101.5040444,305415.5,312256.21875,318651.65625,300243.21875
1216101.5040879,305361.59375,312058.625,318534.8125,300279.96875
1216101.5059847,305033.28125,312221.59375,318293.5,299736.5625
1216101.5145277,304853.3125,312486.4375,318207.59375,299307.21875
1216101.5216563,305077.625,312499.84375,318418.0625,299609.40625
1216101.5217006,305395.375,312252.0,318643.8125,300235.71875
1216101.5235098,305354.71875,312070.96875,318542.59375,300286.59375
1216101.5322445,305017.5625,312222.0625,318293.25,299734.75
1216101.5367691,304837.21875,312481.0625,318205.34375,299304.53125
1216101.5368144,305067.8125,312496.71875,318421.71875,299611.8125
1216101.5472487,305397.34375,312254.6875,318657.65625,300246.0
1216101.5502955,305358.0,312069.96875,318558.78125,300298.84375
1216101.5503394,305035.25,312233.3125,318323.28125,299761.40625
1216101.552202,304860.1875,312500.75,318242.71875,299335.375
1216101.5617838,305098.90625,312531.84375,318466.25,299647.40625
1216101.5618322,305419.4375,312286.53125,318694.84375,300276.5625
1216101.5634499,305360.34375,312085.25,318576.5625,300312.25
1216101.5697426,305029.53125,312244.59375,318333.90625,299767.65625
1216101.5790592,304845.25,312502.78125,318244.25,299335.5625
1216101.5791032,305071.8125,312518.53125,318455.78125,299639.8125
1216101.5817678,305400.3125,312275.625,318686.625,300270.125
1216101.5818132,305364.1875,312088.46875,318587.28125,300324.59375
1216101.5922526,305042.0625,312247.1875,318346.6875,299785.71875
1216101.5953492,304852.25,312496.1875,318247.1875,299343.96875
1216101.5953936,305075.125,312507.71875,318454.34375,299638.1875
1216101.5971871,305406.125,312273.46875,318692.53125,300274.96875
1216101.6261351,305357.21875,312081.40625,318583.8125,300324.59375
1216101.6284692,305020.59375,312234.75,318335.71875,299779.65625
1216101.6310097,304844.5625,312505.46875,318251.46875,299351.90625
1216101.6335017,305065.28125,312522.46875,318456.59375,299641.96875
1216101.6361254,305382.34375,312274.34375,318680.46875,300264.78125
1216101.6385141,305343.71875,312085.1875,318579.25,300319.75
1216101.6409801,305023.0,312246.65625,318341.4375,299780.90625
1216101.643522,304842.9375,312508.15625,318250.0625,299344.5
1216101.6461243,305076.28125,312528.90625,318465.4375,299644.1875
1216101.649102,305406.90625,312283.21875,318700.125,300277.28125
1216101.649146,305370.8125,312093.21875,318599.1875,300336.75
1216101.6510099,305050.53125,312253.96875,318360.46875,299804.78125
1216101.6603373,304860.46875,312509.6875,318261.78125,299364.0
1216101.6603811,305076.65625,312517.1875,318459.1875,299648.03125
1216101.6667716,305406.5625,312279.0,318694.84375,300280.875
1216101.6668183,305364.375,312091.25,318592.65625,300334.59375
1216101.6803574,305041.0625,312253.34375,318353.9375,299799.75
1216101.6804047,304853.21875,312513.25,318258.8125,299359.15625
1216101.68343,305081.5625,312538.90625,318472.21875,299653.65625
1216101.6834828,305413.28125,312300.46875,318713.1875,300286.5
1216101.6834954,305369.625,312106.625,318607.9375,300339.78125
1216101.6872649,305037.84375,312256.375,318357.6875,299795.5625
1216101.696122,304854.28125,312511.03125,318262.3125,299356.3125
1216101.7028391,305094.4375,312540.96875,318481.625,299660.28125
1216101.7028831,305427.03125,312299.46875,318715.59375,300292.5625
1216101.7116284,305390.65625,312106.71875,318617.0625,300352.75
1216101.7116789,305071.8125,312267.375,318381.40625,299821.9375
1216101.7178628,304871.09375,312513.625,318271.0625,299367.9375
1216101.7179078,305088.4375,312529.78125,318477.78125,299656.4375
1216101.7241291,305413.53125,312288.125,318711.65625,300287.28125
1216101.7241794,305373.125,312095.0,318606.15625,300342.09375
1216101.7309007,305042.75,312249.9375,318356.28125,299797.78125
1216101.7453402,304856.25,312512.28125,318257.75,299354.59375
1216101.7453857,305083.96875,312537.84375,318467.3125,299649.1875
1216101.7484077,305403.34375,312288.125,318693.875,300274.78125
1216101.7484508,305352.28125,312083.9375,318580.21875,300321.1875
1216101.7484632,305032.9375,312244.125,318341.53125,299785.46875
1216101.7529084,304846.25,312503.6875,318245.40625,299344.21875
1216101.7529557,305073.25,312525.0625,318457.9375,299637.9375
1216101.7584329,305405.84375,312282.5,318696.90625,300275.0625
1216101.7672378,305369.28125,312085.875,318593.65625,300335.5625
1216101.7766216,305045.1875,312240.75,318349.75,299797.4375
1216101.7766652,304852.25,312498.3125,318247.8125,299350.3125
1216101.7791956,305077.8125,312520.59375,318453.625,299636.6875
1216101.7792419,305407.0,312279.71875,318690.21875,300267.625
1216101.7897662,305367.40625,312083.84375,318587.75,300324.65625
1216101.792838,305037.125,312237.15625,318341.25,299782.40625
1216101.7928822,304848.65625,312499.84375,318244.6875,299336.0
1216101.7990947,305074.78125,312525.78125,318452.1875,299621.21875
1216101.7991407,305399.15625,312279.375,318680.375,300248.40625
1216101.8011254,305358.375,312080.53125,318573.34375,300304.71875
1216101.81227,305020.15625,312222.9375,318318.625,299754.0625
1216101.8153167,304833.28125,312488.125,318223.40625,299311.5
1216101.815363,305059.3125,312513.875,318430.46875,299600.375
1216101.8172794,305389.9375,312275.625,318665.96875,300237.0625
1216101.8261856,305350.78125,312079.1875,318561.1875,300299.28125
1216101.8283185,305032.84375,312236.625,318324.71875,299768.28125
1216101.8360347,304841.6875,312492.4375,318225.375,299319.65625
1216101.8385249,305063.25,312514.40625,318428.875,299600.375
1216101.8410935,305391.4375,312267.75,318658.28125,300229.625
1216101.8528359,305358.28125,312073.625,318558.78125,300298.03125
1216101.8528801,305035.4375,312228.75,318316.46875,299761.3125
1216101.8553717,304849.09375,312492.96875,318224.3125,299319.75
1216101.8554157,305073.6875,312518.71875,318431.375,299603.6875
1216101.8635168,305407.1875,312279.0,318668.3125,300238.75
1216101.8679779,305370.96875,312080.4375,318564.9375,300302.0625
1216101.8680221,305038.03125,312225.28125,318316.40625,299760.0625
1216101.8790938,304846.53125,312486.96875,318217.6875,299313.5625
1216101.879138,305072.53125,312517.0,318425.46875,299599.84375
1216101.8816617,305402.375,312275.0,318661.78125,300232.84375
1216101.8817125,305374.28125,312083.84375,318565.40625,300303.375
1216101.8897697,305045.8125,312234.46875,318322.28125,299768.5625
1216101.8942194,304849.03125,312493.3125,318224.3125,299321.4375
1216101.8942646,305062.0625,312514.3125,318425.90625,299599.65625
1216101.8972588,305393.78125,312273.375,318661.59375,300231.5
1216101.9060192,305360.78125,312075.59375,318560.5625,300299.1875
1216101.9103372,305035.96875,312226.0,318318.28125,299764.4375
1216101.9103818,304849.46875,312490.8125,318225.5625,299319.90625
1216101.9161716,305069.21875,312519.0625,318432.71875,299602.4375
1216101.9197306,305397.34375,312279.8125,318670.53125,300236.78125
1216101.9291336,305363.90625,312085.71875,318574.875,300307.59375
1216101.9291777,305031.40625,312231.25,318324.71875,299767.40625
1216101.9309687,304841.78125,312494.375,318227.0625,299319.90625
1216101.9448748,305069.84375,312526.84375,318439.59375,299608.875
1216101.9496537,305407.8125,312292.40625,318681.8125,300250.71875
1216101.9496966,305372.6875,312087.0625,318580.9375,300317.25
1216101.9497088,305040.625,312226.71875,318329.28125,299774.625
1216101.9522626,304853.5,312491.78125,318236.1875,299331.34375
1216101.9547662,305071.5625,312518.4375,318444.78125,299613.875
1216101.9636414,305403.0,312281.15625,318685.375,300252.25
1216101.9678587,305366.6875,312081.34375,318585.34375,300320.90625
1216101.9679041,305041.4375,312236.53125,318345.375,299789.375
1216101.9760164,304846.59375,312502.53125,318248.09375,299337.34375
1216101.9803638,305069.5,312537.46875,318460.6875,299621.125
1216101.9804074,305398.4375,312296.8125,318695.375,300253.59375
1216101.9892226,305375.625,312108.25,318606.25,300333.53125
1216101.9892687,305045.8125,312255.0625,318360.1875,299795.28125
1216101.9909581,304844.8125,312509.84375,318253.375,299338.5
1216101.9946831,305066.5625,312539.0,318459.1875,299618.96875
1216102.0090731,305408.09375,312307.8125,318704.875,300263.25
1216102.0091231,305375.90625,312107.0,318607.0625,300336.75
1216102.0111301,305047.40625,312253.34375,318358.5,299799.5
1216102.0134729,304857.15625,312520.21875,318262.40625,299353.875
1216102.0160345,305064.5,312538.03125,318460.59375,299626.5
1216102.0246852,305399.0625,312302.625,318701.90625,300269.15625
1216102.0279536,305365.15625,312097.25,318602.125,300349.34375
1216102.0279985,305040.34375,312243.6875,318360.28125,299813.875
1216102.038441,304838.125,312495.65625,318255.34375,299356.46875
1216102.041575,305051.96875,312517.90625,318451.9375,299627.03125
1216102.0416187,305394.5,312286.34375,318700.9375,300274.15625
1216102.0433095,305364.1875,312089.65625,318607.25,300351.5
1216102.0504082,305032.3125,312235.03125,318359.5,299814.78125
1216102.050453,304837.5,312501.1875,318259.96875,299362.125
1216102.0522896,305063.15625,312540.34375,318471.875,299645.53125
1216102.0660678,305406.46875,312315.3125,318720.96875,300291.0625
1216102.0691216,305381.78125,312124.15625,318632.71875,300374.28125
1216102.0691686,305044.1875,312258.8125,318374.875,299828.46875
1216102.0736235,304843.03125,312517.09375,318267.65625,299365.59375
1216102.0760076,305065.84375,312552.78125,318477.40625,299643.84375
1216102.0786204,305402.375,312317.71875,318722.125,300285.59375
1216102.0872698,305371.59375,312112.71875,318624.5,300363.90625
1216102.0905524,305052.96875,312264.0625,318386.125,299839.8125
1216102.0906038,304843.75,312515.75,318273.9375,299372.9375
1216102.0960647,305055.28125,312543.46875,318471.78125,299639.09375
1216102.1103193,305393.875,312316.5625,318717.375,300284.78125
1216102.1103624,305358.71875,312108.6875,318619.21875,300361.5
1216102.1122742,305024.4375,312241.46875,318365.375,299821.3125
1216102.11548,304828.71875,312502.71875,318260.96875,299367.75
1216102.1155252,305060.28125,312541.6875,318472.40625,299652.34375
1216102.1172155,305397.4375,312303.5,318713.90625,300282.90625
1216102.1360207,305361.0625,312088.84375,318608.65625,300350.96875
1216102.1391109,305038.5625,312234.75,318363.875,299821.84375
1216102.1391549,304836.6875,312492.78125,318256.125,299359.6875
1216102.1410776,305057.0625,312532.03125,318464.71875,299637.03125
1216102.1435063,305398.96875,312305.125,318709.875,300278.53125
1216102.1459989,305374.46875,312108.40625,318618.0625,300360.96875
1216102.1485223,305040.25,312246.03125,318364.75,299823.375
1216102.159213,304837.5625,312501.4375,318255.875,299360.59375
1216102.1592603,305063.6875,312543.84375,318467.03125,299637.03125
1216102.1609686,305396.375,312304.21875,318702.90625,300268.875
1216102.1647119,305368.28125,312101.90625,318605.90625,300349.0625
1216102.1734891,305038.84375,312244.5,318353.84375,299812.375
1216102.17676,304839.46875,312507.0,318247.28125,299352.09375
1216102.1768041,305049.125,312534.1875,318443.1875,299616.03125
1216102.1784637,305391.28125,312302.6875,318686.1875,300255.5625
1216102.1922726,305367.65625,312101.34375,318591.0625,300333.6875
1216102.1953656,305040.53125,312239.21875,318344.125,299801.5625
1216102.1954089,304839.0,312494.3125,318234.21875,299337.625
1216102.1973456,305063.15625,312534.96875,318439.78125,299609.40625
1216102.1997183,305404.6875,312303.6875,318683.84375,300251.8125
1216102.2135209,305375.71875,312094.84375,318585.78125,300330.03125
1216102.2166305,305042.40625,312228.5,318332.21875,299792.78125
1216102.2166766,304843.9375,312490.0,318227.25,299332.96875
1216102.2186319,305056.1875,312514.875,318422.15625,299592.78125
1216102.2209653,305395.21875,312283.21875,318665.53125,300230.53125
1216102.2303405,305377.5,312088.46875,318580.6875,300322.34375
1216102.2303841,305053.3125,312229.84375,318337.40625,299793.5
1216102.2328638,304842.3125,312482.3125,318222.96875,299322.875
1216102.2329079,305057.875,312521.9375,318424.3125,299587.6875
1216102.2411087,305396.375,312290.625,318667.21875,300227.5625
1216102.2685666,305379.21875,312091.875,318580.84375,300318.9375
1216102.2716678,305049.75,312229.375,318332.03125,299786.625
1216102.2717122,304847.6875,312499.03125,318226.1875,299322.6875
1216102.2735201,305056.8125,312532.5625,318422.25,299581.0625
1216102.276124,305397.4375,312303.6875,318669.5625,300224.4375
1216102.2785094,305368.28125,312096.625,318571.75,300307.6875
1216102.2816618,305049.5625,312238.59375,318333.65625,299787.15625
1216102.2817054,304851.25,312504.03125,318232.625,299330.90625
1216102.2835139,305054.65625,312529.78125,318422.15625,299583.125
1216102.286777,305401.375,312303.3125,318674.125,300230.0625
1216102.2868265,305379.46875,312097.34375,318585.875,300322.34375
1216102.2890661,305048.65625,312229.65625,318335.34375,299791.0
1216102.2891106,304847.6875,312494.84375,318229.03125,299328.125
1216102.3022367,305063.59375,312531.59375,318428.875,299590.09375
1216102.3096578,305401.03125,312296.0,318672.84375,300228.46875
1216102.3097007,305382.15625,312091.0625,318584.25,300318.84375
1216102.3097126,305063.875,312235.125,318344.5625,299795.8125
1216102.3129331,304855.09375,312494.65625,318232.875,299326.15625
1216102.3129771,305063.59375,312529.09375,318431.8125,299586.78125
1216102.3234275,305413.71875,312309.75,318690.125,300241.96875
1216102.330792,305384.5625,312097.96875,318594.53125,300330.46875
1216102.3308261,305049.65625,312227.15625,318339.0,299795.8125
1216102.3308378,304851.78125,312500.90625,318238.34375,299338.40625
1216102.3447259,305063.59375,312543.28125,318441.125,299603.34375
1216102.3486233,305402.8125,312314.6875,318691.0,300246.78125
1216102.3528539,305376.0,312103.15625,318596.0625,300334.5
1216102.3528981,305052.59375,312238.78125,318348.59375,299809.59375
1216102.3553301,304853.5,312510.125,318246.21875,299348.0625
1216102.3553737,305069.84375,312552.0625,318450.78125,299609.6875
1216102.3716637,305411.65625,312322.625,318700.125,300252.4375
1216102.3717078,305390.65625,312111.09375,318607.15625,300341.9375
1216102.3747488,305068.78125,312252.46875,318366.8125,299823.8125
1216102.3747921,304868.15625,312524.0625,318265.0625,299363.71875
1216102.3748033,305077.53125,312562.53125,318464.4375,299623.90625
1216102.3772909,305408.71875,312317.28125,318701.03125,300259.3125
1216102.3810219,305382.96875,312099.46875,318603.9375,300345.6875
1216102.389795,305056.1875,312229.125,318357.0625,299818.90625
1216102.3942287,304852.78125,312495.8125,318254.96875,299357.28125
1216102.3942765,305068.5,312545.1875,318459.71875,299621.65625
1216102.3996962,305409.96875,312317.0,318707.1875,300265.5625
1216102.4091099,305385.0,312102.53125,318612.59375,300355.34375
1216102.4091534,305056.96875,312231.09375,318362.4375,299827.9375
1216102.4110165,304852.15625,312498.78125,318259.25,299364.09375
1216102.4204687,305058.21875,312540.53125,318457.65625,299617.8125
1216102.4205146,305402.71875,312317.375,318707.625,300263.96875
1216102.4222567,305392.0,312116.65625,318626.71875,300369.46875
1216102.4260375,305068.59375,312256.3125,318382.09375,299846.625
1216102.4397776,304855.28125,312516.5625,318267.5,299371.15625
1216102.4429765,305061.625,312555.90625,318463.125,299623.1875
1216102.4430245,305403.4375,312330.25,318712.28125,300268.34375
1216102.4447357,305389.21875,312121.46875,318627.09375,300369.90625
1216102.4484938,305078.4375,312269.625,318392.9375,299858.0625
1216102.4573032,304859.3125,312517.375,318271.59375,299379.375
1216102.4604689,305055.1875,312541.15625,318455.875,299622.46875
1216102.460514,305399.15625,312311.09375,318708.0,300268.53125
1216102.4666234,305385.90625,312104.03125,318622.0625,300368.21875
1216102.4666663,305066.0,312241.90625,318375.84375,299844.65625
1216102.4721162,304862.34375,312511.75,318269.09375,299378.03125
1216102.4791198,305075.65625,312561.09375,318471.96875,299635.25
1216102.4791658,305410.9375,312326.75,318714.34375,300270.5625
1216102.4810723,305397.625,312120.125,318630.125,300371.875
1216102.4922717,305082.375,312261.84375,318392.84375,299855.71875
1216102.4953247,304872.96875,312521.75,318281.34375,299384.46875
1216102.4953685,305070.3125,312549.71875,318466.78125,299627.21875
1216102.5035159,305413.90625,312320.3125,318716.03125,300273.4375
1216102.5067714,305406.28125,312116.75,318637.8125,300382.59375
1216102.5068169,305075.9375,312246.90625,318387.5625,299852.59375
1216102.5086096,304859.75,312505.84375,318269.1875,299371.3125
1216102.5222709,305064.59375,312551.625,318462.65625,299617.46875
1216102.5253633,305405.3125,312321.9375,318713.0,300263.25
1216102.5254067,305395.84375,312116.8125,318630.9375,300370.34375
1216102.5273719,305082.90625,312262.5625,318389.96875,299854.3125
1216102.5297885,304864.40625,312520.125,318269.625,299374.4375
1216102.536018,305062.34375,312555.0,318459.28125,299618.0
1216102.5453639,305390.46875,312309.21875,318695.375,300248.40625
1216102.5454078,305378.75,312098.5,318612.15625,300352.28125
1216102.5473526,305056.71875,312231.625,318365.75,299830.96875
1216102.5510365,304845.4375,312495.1875,318248.90625,299357.8125
1216102.5653638,305055.375,312544.09375,318446.03125,299607.53125
1216102.5654077,305396.28125,312315.21875,318694.125,300250.8125
1216102.5672785,305380.8125,312103.59375,318606.34375,300349.25
1216102.569878,305053.21875,312233.78125,318351.96875,299820.3125
1216102.5722842,304841.0625,312497.875,318236.46875,299343.59375
1216102.587832,305047.5,312538.90625,318427.625,299584.8125
1216102.5878747,305392.875,312305.84375,318675.625,300226.84375
1216102.5904344,305380.375,312091.25,318589.96875,300329.75
1216102.5904838,305062.34375,312226.09375,318345.53125,299810.9375
1216102.5923615,304853.9375,312495.1875,318232.625,299337.71875
1216102.5947852,305054.03125,312535.78125,318419.21875,299577.125
1216102.6035302,305389.40625,312300.90625,318659.8125,300213.90625
1216102.6066962,305375.53125,312087.6875,318575.59375,300319.21875
1216102.6067418,305056.0,312225.09375,318333.46875,299801.5625
1216102.6086487,304843.75,312492.0625,318219.3125,299326.0
1216102.6253864,305051.34375,312538.90625,318416.0,299571.875
1216102.6254371,305399.21875,312312.71875,318671.59375,300219.875
1216102.6272652,305379.46875,312089.1875,318577.90625,300314.125
1216102.6297246,305057.15625,312216.25,318328.5625,299790.0
1216102.6323713,304844.46875,312478.75,318213.84375,299316.4375
1216102.6441129,305046.6875,312519.0625,318401.6875,299556.03125
1216102.6441572,305392.875,312291.78125,318657.5625,300206.375
1216102.6466589,305388.5,312088.46875,318586.03125,300325.375
1216102.6467034,305058.78125,312215.96875,318333.8125,299798.5
1216102.6485191,304850.625,312490.90625,318226.1875,299325.46875
1216102.6573639,305051.0,312537.5625,318417.6875,299564.96875
1216102.6597841,305384.46875,312300.28125,318662.84375,300205.03125
1216102.6634782,305379.03125,312091.96875,318586.75,300322.625
1216102.6723018,305063.875,312228.03125,318344.46875,299810.59375
1216102.6767647,304855.8125,312497.875,318235.5625,299337.34375
1216102.6768104,305049.375,312533.1875,318421.0,299570.53125
1216102.6827185,305382.34375,312297.59375,318665.09375,300208.53125
1216102.6827655,305377.40625,312092.25,318590.34375,300322.6875
1216102.6897919,305056.90625,312221.15625,318345.4375,299806.03125
1216102.6947916,304845.53125,312487.5,318231.71875,299329.21875
1216102.6974078,305050.625,312536.0625,318425.46875,299571.3125
1216102.7010366,305395.125,312307.8125,318677.875,300217.5625
1216102.7053758,305394.5,312101.71875,318604.28125,300336.75
1216102.7054224,305074.875,312230.1875,318360.03125,299822.65625
1216102.7136148,304859.84375,312490.53125,318240.03125,299344.21875
1216102.7179689,305053.40625,312530.0625,318424.21875,299574.8125
1216102.7180145,305395.5625,312301.625,318676.78125,300219.09375
1216102.7235205,305395.375,312096.34375,318603.65625,300340.40625
1216102.7378694,305083.71875,312234.75,318367.0,299832.84375
1216102.737916,304864.03125,312497.25,318249.96875,299351.375
1216102.7403891,305053.59375,312537.65625,318431.8125,299580.09375
1216102.7404356,305394.40625,312309.40625,318680.28125,300223.625
1216102.7423971,305393.34375,312104.5,318607.875,300347.1875
1216102.7485217,305076.1875,312233.6875,318366.46875,299835.0625
1216102.7547472,304860.90625,312496.53125,318252.125,299356.40625
1216102.7616649,305051.09375,312533.09375,318433.875,299583.40625
1216102.7617089,305396.8125,312309.6875,318688.875,300232.59375
1216102.7677418,305393.15625,312096.71875,318613.75,300353.625
1216102.7677976,305076.84375,312227.59375,318372.8125,299843.40625
1216102.7791133,304857.5,312491.96875,318255.34375,299360.875
1216102.7791577,305050.625,312536.3125,318440.03125,299589.28125
1216102.7904354,305390.03125,312307.53125,318691.46875,300235.53125
1216102.7904808,305380.375,312090.0,318610.4375,300354.09375
1216102.7971606,305062.53125,312221.59375,318367.1875,299842.75
1216102.7972032,304841.40625,312485.0,318249.53125,299359.6875
1216102.7972155,305036.875,312533.375,318439.59375,299593.40625
1216102.800489,305391.71875,312316.375,318704.15625,300250.71875
1216102.8005348,305377.25,312088.40625,318615.71875,300361.78125
1216102.8110008,305055.5625,312210.78125,318365.03125,299846.53125
1216102.8309119,304846.78125,312485.09375,318257.75,299374.625
1216102.8309547,305035.96875,312530.96875,318442.71875,299600.75
1216102.8309666,305380.53125,312308.0625,318693.96875,300244.5625
1216102.834799,305375.1875,312095.28125,318616.09375,300365.71875
1216102.8385578,305056.25,312224.03125,318373.34375,299853.84375
1216102.8386029,304844.5625,312498.5,318264.625,299377.21875
1216102.8386154,305038.5625,312544.8125,318450.9375,299604.21875
1216102.8409876,305381.78125,312316.8125,318701.65625,300245.8125
1216102.8435829,305378.75,312099.5625,318624.75,300368.21875
1216102.8460461,305062.625,312228.75,318384.78125,299860.28125
1216102.8598957,304858.21875,312509.0625,318277.84375,299386.96875
1216102.8634707,305044.65625,312549.375,318457.21875,299606.46875
1216102.8635143,305389.03125,312323.53125,318711.40625,300251.625
1216102.8635261,305386.1875,312108.0625,318633.0625,300374.28125
1216102.8659962,305066.90625,312230.09375,318385.15625,299862.78125
1216102.8697912,304852.15625,312495.09375,318266.15625,299381.6875
1216102.8787326,305048.03125,312544.5625,318453.0,299608.59375
1216102.8828759,305396.46875,312320.3125,318709.0625,300254.75
1216102.8829197,305390.90625,312103.15625,318629.125,300373.21875
1216102.9078375,305062.4375,312219.71875,318373.78125,299853.6875
1216102.9078816,304846.59375,312487.78125,318255.875,299368.375
1216102.9097327,305048.75,312542.03125,318445.5,299594.40625
1216102.9123956,305394.65625,312317.1875,318700.40625,300238.46875
1216102.9147908,305395.9375,312105.65625,318628.4375,300367.3125
1216102.917284,305083.1875,312232.6875,318387.46875,299860.90625
1216102.9197518,304861.96875,312494.9375,318265.53125,299373.5625
1216102.9223766,305040.625,312530.5,318436.1875,299585.8125
1216102.9247508,305382.6875,312301.53125,318686.53125,300231.6875
1216102.9278813,305383.40625,312086.0625,318612.5,300359.8125
1216102.9279248,305063.875,312209.0,318364.75,299845.1875
1216102.9360951,304847.0625,312477.75,318246.65625,299360.6875
1216102.9392156,305045.34375,312537.125,318437.0,299590.1875
1216102.9392702,305384.9375,312303.59375,318685.1875,300227.03125
1216102.9447853,305380.625,312079.09375,318604.375,300345.21875
1216102.9541162,305067.8125,312207.125,318361.28125,299839.8125
1216102.9541695,304850.8125,312476.34375,318243.78125,299359.0625
1216102.9566611,305039.1875,312525.25,318427.09375,299580.90625
1216102.9567052,305379.21875,312291.78125,318673.65625,300219.15625
1216102.9648613,305379.21875,312072.3125,318595.4375,300344.78125
1216102.9691315,305066.375,312202.125,318354.65625,299841.59375
1216102.9691757,304850.09375,312471.40625,318234.6875,299354.15625
1216102.977172,305039.09375,312520.5,318409.8125,299563.375
1216102.9803676,305384.21875,312293.03125,318659.1875,300203.0625
1216102.9804125,305381.875,312069.53125,318576.65625,300323.875
1216102.9924085,305067.71875,312196.65625,318329.1875,299814.15625
1216102.995384,304843.46875,312463.625,318206.0625,299322.59375
1216102.9954275,305032.125,312514.3125,318384.6875,299539.75
1216102.9972333,305373.40625,312284.5625,318629.5,300177.78125
1216102.9997498,305375.4375,312068.90625,318555.65625,300307.875
1216103.0087036,305058.0625,312192.8125,318310.125,299800.46875
1216103.0128843,304839.1875,312462.90625,318191.21875,299313.65625
1216103.0129269,305024.53125,312508.53125,318365.84375,299522.15625
1216103.0147469,305370.1875,312283.9375,318618.59375,300166.40625
1216103.0316635,305369.09375,312059.25,318542.59375,300294.0
1216103.0317075,305052.40625,312180.84375,318298.15625,299785.09375
1216103.0336907,304835.78125,312450.9375,318178.34375,299295.15625
1216103.0360609,305029.1875,312508.875,318367.90625,299514.46875
1216103.0385724,305377.5,312286.53125,318627.96875,300161.6875
1216103.0409959,305380.625,312067.375,318559.59375,300292.65625
1216103.0499079,305062.53125,312187.53125,318312.09375,299781.25
1216103.0540904,304847.3125,312465.6875,318199.1875,299299.34375
1216103.0541335,305028.8125,312511.65625,318375.65625,299507.9375
1216103.0561043,305371.875,312285.90625,318627.34375,300151.65625
1216103.0703858,305376.0625,312064.25,318556.28125,300287.5625
1216103.0704296,305061.8125,312188.25,318316.84375,299788.59375
1216103.0724029,304845.0,312466.59375,318205.15625,299307.5625
1216103.0748263,305026.84375,312518.25,318385.78125,299520.375
1216103.0786164,305376.875,312300.5625,318647.46875,300171.6875
1216103.0979098,305383.21875,312086.0625,318580.84375,300312.0625
1216103.0979533,305052.40625,312193.625,318325.34375,299797.34375
1216103.0999106,304832.65625,312468.1875,318211.15625,299315.875
1216103.1023082,305026.59375,312531.125,318401.34375,299535.21875
1216103.1048108,305370.25,312307.875,318657.75,300181.15625
1216103.1072611,305372.78125,312084.28125,318583.71875,300313.65625
1216103.1099149,305057.875,312204.1875,318338.9375,299811.75
1216103.1140904,304839.8125,312476.15625,318224.03125,299328.40625
1216103.1141345,305031.15625,312534.53125,318411.0,299543.6875
1216103.1160446,305371.4375,312308.34375,318662.40625,300186.96875
1216103.130367,305376.6875,312088.84375,318594.0,300325.03125
1216103.1304182,305057.96875,312206.59375,318352.25,299820.6875
1216103.1324008,304831.0625,312473.46875,318227.6875,299329.375
1216103.1347889,305014.5,312524.6875,318404.5625,299539.75
1216103.1441334,305366.6875,312305.65625,318666.15625,300192.4375
1216103.1441776,305377.875,312087.3125,318602.59375,300338.53125
1216103.1503947,305055.8125,312195.21875,318349.90625,299832.125
1216103.1504386,304841.5,312475.78125,318236.65625,299350.5
1216103.1524152,305032.125,312537.5625,318419.46875,299559.34375
1216103.1636191,305379.75,312317.0,318680.375,300207.46875
1216103.1666623,305383.21875,312092.78125,318607.78125,300345.0625
1216103.1667057,305062.6875,312213.46875,318365.21875,299848.03125
1216103.1747558,304839.1875,312488.21875,318250.21875,299361.65625
1216103.1821901,305020.15625,312539.8125,318427.78125,299570.96875
1216103.1822447,305366.34375,312311.65625,318683.0625,300219.09375
1216103.1822615,305379.03125,312094.375,318617.78125,300361.15625
1216103.184783,305075.3125,312223.75,318382.375,299866.5625
1216103.1885969,304843.21875,312487.5,318255.40625,299364.15625
1216103.1986347,305029.71875,312548.5625,318441.84375,299576.40625
1216103.213596,305373.75,312324.96875,318699.78125,300229.375
1216103.2136489,305380.8125,312104.03125,318631.5625,300364.28125
